created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2019-07-26 00:00:00 UTC,4.03,6.25,7.09,6519.00,-61.93,89.89,33.51,5.89,
2019-07-26 00:00:00 UTC,4.03,6.25,7.09,6519.00,-61.93,89.89,33.51,5.89
2019-07-27 00:00:00 UTC,1.87,2.74,3.07,7959.00,-61.16,84.76,36.89,2.71,
2019-07-27 00:00:00 UTC,1.87,2.74,3.07,7959.00,-61.16,84.76,36.89,2.71
2019-07-28 00:00:00 UTC,2.93,4.12,4.48,9399.00,-61.52,84.23,32.42,4.03,
2019-07-28 00:00:00 UTC,2.93,4.12,4.48,9399.00,-61.52,84.23,32.42,4.03
2019-07-29 00:00:00 UTC,3.45,5.66,6.56,10833.57,-65.81,85.38,29.12,5.08,
2019-07-29 00:00:00 UTC,3.45,5.66,6.56,10833.57,-65.81,85.38,29.12,5.08
2019-07-30 00:00:00 UTC,2.19,3.07,3.39,12279.03,-66.60,84.58,37.03,3.07,
2019-07-30 00:00:00 UTC,2.19,3.07,3.39,12279.03,-66.60,84.58,37.03,3.07
2019-07-31 00:00:00 UTC,3.57,5.44,6.12,13719.00,-65.69,83.87,35.13,5.01,
2019-07-31 00:00:00 UTC,3.57,5.44,6.12,13719.00,-65.69,83.87,35.13,5.01
2019-08-01 00:00:00 UTC,5.60,7.32,7.64,15159.00,-64.37,84.34,35.78,7.32,
2019-08-01 00:00:00 UTC,5.60,7.32,7.64,15159.00,-64.37,84.34,35.78,7.32
2019-08-02 00:00:00 UTC,8.05,11.37,12.15,16599.00,-64.29,85.70,34.80,10.95,
2019-08-02 00:00:00 UTC,8.05,11.37,12.15,16599.00,-64.29,85.70,34.80,10.95
2019-08-03 00:00:00 UTC,11.19,16.09,17.50,18039.00,-62.88,86.12,35.90,15.22,
2019-08-03 00:00:00 UTC,11.19,16.09,17.50,18039.00,-62.88,86.12,35.90,15.22
2019-08-04 00:00:00 UTC,6.10,8.22,8.67,19479.00,-64.37,86.24,36.44,8.20,
2019-08-04 00:00:00 UTC,6.10,8.22,8.67,19479.00,-64.37,86.24,36.44,8.20
2019-08-05 00:00:00 UTC,3.73,5.96,6.92,10637.96,-60.81,85.56,32.30,5.39,
2019-08-05 00:00:00 UTC,3.73,5.96,6.92,10637.96,-60.81,85.56,32.30,5.39
2019-08-06 00:00:00 UTC,2.03,3.06,3.46,1407.00,-57.08,84.93,34.48,3.06,
2019-08-06 00:00:00 UTC,2.03,3.06,3.46,1407.00,-57.08,84.93,34.48,3.06
2019-08-07 00:00:00 UTC,1.67,2.57,2.91,2847.10,-56.49,84.65,34.24,2.56,
2019-08-07 00:00:00 UTC,1.67,2.57,2.91,2847.10,-56.49,84.65,34.24,2.56
2019-08-08 00:00:00 UTC,2.42,3.40,3.67,4285.33,-58.03,85.52,34.13,3.40,
2019-08-08 00:00:00 UTC,2.42,3.40,3.67,4285.33,-58.03,85.52,34.13,3.40
2019-08-09 00:00:00 UTC,3.50,6.37,7.73,5727.00,-60.06,86.24,38.33,5.69,
2019-08-09 00:00:00 UTC,3.50,6.37,7.73,5727.00,-60.06,86.24,38.33,5.69
2019-08-10 00:00:00 UTC,1.65,2.94,3.51,7166.57,-59.26,84.00,37.59,2.72,
2019-08-10 00:00:00 UTC,1.65,2.94,3.51,7166.57,-59.26,84.00,37.59,2.72
2019-08-11 00:00:00 UTC,1.19,1.97,2.30,8607.00,-59.56,83.03,37.72,1.97,
2019-08-11 00:00:00 UTC,1.19,1.97,2.30,8607.00,-59.56,83.03,37.72,1.97
2019-08-12 00:00:00 UTC,4.01,6.91,8.18,10046.68,-59.56,82.02,32.01,5.86,
2019-08-12 00:00:00 UTC,4.01,6.91,8.18,10046.68,-59.56,82.02,32.01,5.86
2019-08-13 00:00:00 UTC,1.59,2.43,2.72,11487.00,-59.51,82.08,31.05,2.43,
2019-08-13 00:00:00 UTC,1.59,2.43,2.72,11487.00,-59.51,82.08,31.05,2.43
2019-08-14 00:00:00 UTC,2.38,4.04,4.75,12927.00,-60.05,82.37,37.53,3.55,
2019-08-14 00:00:00 UTC,2.38,4.04,4.75,12927.00,-60.05,82.37,37.53,3.55
2019-08-15 00:00:00 UTC,1.54,2.38,2.68,14367.00,-59.84,82.68,34.23,2.38,
2019-08-15 00:00:00 UTC,1.54,2.38,2.68,14367.00,-59.84,82.68,34.23,2.38
2019-08-16 00:00:00 UTC,1.76,3.08,3.66,15807.00,-58.13,82.42,37.89,2.78,
2019-08-16 00:00:00 UTC,1.76,3.08,3.66,15807.00,-58.13,82.42,37.89,2.78
2019-08-17 00:00:00 UTC,2.94,5.45,6.66,17247.00,-60.55,83.46,34.23,4.59,
2019-08-17 00:00:00 UTC,2.94,5.45,6.66,17247.00,-60.55,83.46,34.23,4.59
2019-08-18 00:00:00 UTC,1.41,2.51,3.02,18687.01,-58.80,82.92,32.45,2.50,
2019-08-18 00:00:00 UTC,1.41,2.51,3.02,18687.01,-58.80,82.92,32.45,2.50
2019-08-19 00:00:00 UTC,2.68,5.11,6.27,20127.00,-58.05,82.43,33.81,4.24,
2019-08-19 00:00:00 UTC,2.68,5.11,6.27,20127.00,-58.05,82.43,33.81,4.24
2019-08-20 00:00:00 UTC,3.29,5.44,6.13,21567.38,-59.01,81.89,31.66,4.99,
2019-08-20 00:00:00 UTC,3.29,5.44,6.13,21567.38,-59.01,81.89,31.66,4.99
2019-08-21 00:00:00 UTC,2.57,3.86,4.26,9116.90,-58.73,83.48,33.17,3.86,
2019-08-21 00:00:00 UTC,2.57,3.86,4.26,9116.90,-58.73,83.48,33.17,3.86
2019-08-22 00:00:00 UTC,3.20,4.86,5.36,1599.00,-58.72,83.38,36.17,4.85,
2019-08-22 00:00:00 UTC,3.20,4.86,5.36,1599.00,-58.72,83.38,36.17,4.85
2019-08-23 00:00:00 UTC,5.60,8.85,10.05,3039.33,-59.42,85.43,35.64,8.02,
2019-08-23 00:00:00 UTC,5.60,8.85,10.05,3039.33,-59.42,85.43,35.64,8.02
2019-08-24 00:00:00 UTC,8.74,11.95,12.75,4479.00,-60.92,86.80,29.91,11.36,
2019-08-24 00:00:00 UTC,8.74,11.95,12.75,4479.00,-60.92,86.80,29.91,11.36
2019-08-25 00:00:00 UTC,11.95,15.82,16.46,5919.00,-61.90,89.05,32.70,15.82,
2019-08-25 00:00:00 UTC,11.95,15.82,16.46,5919.00,-61.90,89.05,32.70,15.82
2019-08-26 00:00:00 UTC,15.62,23.06,24.26,7358.83,-60.56,88.04,36.42,21.29,
2019-08-26 00:00:00 UTC,15.62,23.06,24.26,7358.83,-60.56,88.04,36.42,21.29
2019-08-27 00:00:00 UTC,11.17,16.40,17.56,8799.69,-59.28,87.14,38.13,15.81,
2019-08-27 00:00:00 UTC,11.17,16.40,17.56,8799.69,-59.28,87.14,38.13,15.81
2019-08-28 00:00:00 UTC,2.43,3.36,3.60,10239.00,-59.83,83.57,38.43,3.36,
2019-08-28 00:00:00 UTC,2.43,3.36,3.60,10239.00,-59.83,83.57,38.43,3.36
2019-08-29 00:00:00 UTC,1.07,1.80,2.11,11679.00,-59.21,81.90,34.67,1.80,
2019-08-29 00:00:00 UTC,1.07,1.80,2.11,11679.00,-59.21,81.90,34.67,1.80
2019-08-30 00:00:00 UTC,4.40,7.00,8.05,13118.59,-58.48,83.56,35.70,6.47,
2019-08-30 00:00:00 UTC,4.40,7.00,8.05,13118.59,-58.48,83.56,35.70,6.47
2019-08-31 00:00:00 UTC,4.56,7.89,9.49,14559.00,-60.12,82.90,32.92,6.22,
2019-08-31 00:00:00 UTC,4.56,7.89,9.49,14559.00,-60.12,82.90,32.92,6.22
2019-09-01 00:00:00 UTC,0.70,1.30,1.59,15999.00,-62.89,81.99,27.92,1.30,
2019-09-01 00:00:00 UTC,0.70,1.30,1.59,15999.00,-62.89,81.99,27.92,1.30
2019-09-02 00:00:00 UTC,2.73,4.81,5.69,17439.00,-62.95,82.22,31.02,4.33,
2019-09-02 00:00:00 UTC,2.73,4.81,5.69,17439.00,-62.95,82.22,31.02,4.33
2019-09-03 00:00:00 UTC,1.16,1.82,2.06,15620.93,-60.47,82.89,33.94,1.82,
2019-09-03 00:00:00 UTC,1.16,1.82,2.06,15620.93,-60.47,82.89,33.94,1.82
2019-09-04 00:00:00 UTC,2.78,5.40,6.61,963.00,-61.66,83.24,32.30,4.44,
2019-09-04 00:00:00 UTC,2.78,5.40,6.61,963.00,-61.66,83.24,32.30,4.44
2019-09-05 00:00:00 UTC,0.44,0.92,1.18,2403.00,-61.25,81.45,29.00,0.92,
2019-09-05 00:00:00 UTC,0.44,0.92,1.18,2403.00,-61.25,81.45,29.00,0.92
2019-09-06 00:00:00 UTC,1.89,3.65,4.49,3843.00,-62.04,80.48,32.88,3.17,
2019-09-06 00:00:00 UTC,1.89,3.65,4.49,3843.00,-62.04,80.48,32.88,3.17
2019-09-07 00:00:00 UTC,6.71,10.65,12.07,5281.74,-62.25,80.74,31.70,8.40,
2019-09-07 00:00:00 UTC,6.71,10.65,12.07,5281.74,-62.25,80.74,31.70,8.40
2019-09-08 00:00:00 UTC,3.09,4.19,4.50,6723.00,-60.88,80.11,29.05,4.19,
2019-09-08 00:00:00 UTC,3.09,4.19,4.50,6723.00,-60.88,80.11,29.05,4.19
2019-09-09 00:00:00 UTC,3.02,4.70,5.35,8164.00,-60.94,80.07,34.57,4.36,
2019-09-09 00:00:00 UTC,3.02,4.70,5.35,8164.00,-60.94,80.07,34.57,4.36
2019-09-10 00:00:00 UTC,1.60,2.23,2.41,9603.19,-61.52,80.98,35.17,2.23,
2019-09-10 00:00:00 UTC,1.60,2.23,2.41,9603.19,-61.52,80.98,35.17,2.23
2019-09-11 00:00:00 UTC,3.29,5.78,6.89,11044.00,-62.92,82.34,37.23,5.12,
2019-09-11 00:00:00 UTC,3.29,5.78,6.89,11044.00,-62.92,82.34,37.23,5.12
2019-09-12 00:00:00 UTC,1.84,2.94,3.36,12484.00,-62.76,83.08,39.05,2.94,
2019-09-12 00:00:00 UTC,1.84,2.94,3.36,12484.00,-62.76,83.08,39.05,2.94
2019-09-13 00:00:00 UTC,3.18,5.44,6.45,13924.00,-60.21,82.95,30.71,4.96,
2019-09-13 00:00:00 UTC,3.18,5.44,6.45,13924.00,-60.21,82.95,30.71,4.96
2019-09-14 00:00:00 UTC,3.73,5.22,5.70,15364.00,-61.86,81.37,28.38,5.22,
2019-09-14 00:00:00 UTC,3.73,5.22,5.70,15364.00,-61.86,81.37,28.38,5.22
2019-09-15 00:00:00 UTC,5.58,7.80,8.26,16804.15,-64.69,82.06,34.08,7.80,
2019-09-15 00:00:00 UTC,5.58,7.80,8.26,16804.15,-64.69,82.06,34.08,7.80
2019-09-16 00:00:00 UTC,5.88,9.18,10.21,18244.00,-65.47,82.60,38.82,8.28,
2019-09-16 00:00:00 UTC,5.88,9.18,10.21,18244.00,-65.47,82.60,38.82,8.28
2019-09-17 00:00:00 UTC,1.95,2.96,3.34,19683.56,-63.60,81.32,30.96,2.96,
2019-09-17 00:00:00 UTC,1.95,2.96,3.34,19683.56,-63.60,81.32,30.96,2.96
2019-09-18 00:00:00 UTC,3.23,4.76,5.25,21124.00,-64.28,81.33,28.70,4.76,
2019-09-18 00:00:00 UTC,3.23,4.76,5.25,21124.00,-64.28,81.33,28.70,4.76
2019-09-19 00:00:00 UTC,3.06,4.26,4.62,22563.12,-63.35,81.69,30.27,4.26,
2019-09-19 00:00:00 UTC,3.06,4.26,4.62,22563.12,-63.35,81.69,30.27,4.26
2019-09-20 00:00:00 UTC,4.23,7.36,8.77,24004.00,-61.63,82.73,27.70,6.16,
2019-09-20 00:00:00 UTC,4.23,7.36,8.77,24004.00,-61.63,82.73,27.70,6.16
2019-09-21 00:00:00 UTC,6.91,11.00,12.66,25443.51,-63.28,84.13,27.98,9.47,
2019-09-21 00:00:00 UTC,6.91,11.00,12.66,25443.51,-63.28,84.13,27.98,9.47
2019-09-22 00:00:00 UTC,3.99,5.53,5.88,26884.00,-64.42,84.32,35.65,5.53,
2019-09-22 00:00:00 UTC,3.99,5.53,5.88,26884.00,-64.42,84.32,35.65,5.53
2019-09-23 00:00:00 UTC,1.35,2.68,3.38,28324.00,-63.92,82.51,36.42,2.26,
2019-09-23 00:00:00 UTC,1.35,2.68,3.38,28324.00,-63.92,82.51,36.42,2.26
2019-09-24 00:00:00 UTC,0.43,0.98,1.30,29764.00,-64.36,82.59,39.16,0.98,
2019-09-24 00:00:00 UTC,0.43,0.98,1.30,29764.00,-64.36,82.59,39.16,0.98
2019-09-25 00:00:00 UTC,0.31,0.62,0.77,31204.00,-62.37,82.37,39.78,0.62,
2019-09-25 00:00:00 UTC,0.31,0.62,0.77,31204.00,-62.37,82.37,39.78,0.62
2019-09-26 00:00:00 UTC,0.46,1.16,1.57,32644.00,-62.06,82.08,36.89,1.16,
2019-09-26 00:00:00 UTC,0.46,1.16,1.57,32644.00,-62.06,82.08,36.89,1.16
2019-09-27 00:00:00 UTC,1.79,3.38,4.20,34084.00,-62.60,81.12,36.80,3.01,
2019-09-27 00:00:00 UTC,1.79,3.38,4.20,34084.00,-62.60,81.12,36.80,3.01
2019-09-28 00:00:00 UTC,0.19,0.63,0.93,35524.00,-65.92,80.49,37.77,0.63,
2019-09-28 00:00:00 UTC,0.19,0.63,0.93,35524.00,-65.92,80.49,37.77,0.63
2019-09-29 00:00:00 UTC,0.08,0.21,0.32,36963.67,-67.08,81.52,39.17,0.21,
2019-09-29 00:00:00 UTC,0.08,0.21,0.32,36963.67,-67.08,81.52,39.17,0.21
2019-09-30 00:00:00 UTC,2.43,4.42,5.40,38404.00,-66.12,80.23,38.23,3.70,
2019-09-30 00:00:00 UTC,2.43,4.42,5.40,38404.00,-66.12,80.23,38.23,3.70
2019-10-01 00:00:00 UTC,0.57,1.07,1.33,39844.00,-67.55,81.10,40.30,1.07,
2019-10-01 00:00:00 UTC,0.57,1.07,1.33,39844.00,-67.55,81.10,40.30,1.07
2019-10-02 00:00:00 UTC,2.18,3.34,3.76,41284.00,-65.47,81.27,34.15,3.30,
2019-10-02 00:00:00 UTC,2.18,3.34,3.76,41284.00,-65.47,81.27,34.15,3.30
2019-10-03 00:00:00 UTC,3.38,5.49,6.28,42724.00,-64.57,80.30,31.88,5.09,
2019-10-03 00:00:00 UTC,3.38,5.49,6.28,42724.00,-64.57,80.30,31.88,5.09
2019-10-04 00:00:00 UTC,2.96,6.01,7.40,44164.00,-66.82,79.82,35.63,5.08,
2019-10-04 00:00:00 UTC,2.96,6.01,7.40,44164.00,-66.82,79.82,35.63,5.08
2019-10-05 00:00:00 UTC,4.99,8.74,10.35,45604.00,-64.46,80.63,37.15,7.35,
2019-10-05 00:00:00 UTC,4.99,8.74,10.35,45604.00,-64.46,80.63,37.15,7.35
2019-10-06 00:00:00 UTC,0.33,0.78,1.07,47043.76,-62.11,81.13,35.90,0.78,
2019-10-06 00:00:00 UTC,0.33,0.78,1.07,47043.76,-62.11,81.13,35.90,0.78
2019-10-07 00:00:00 UTC,3.10,5.39,6.47,48484.00,-61.59,79.77,36.08,4.63,
2019-10-07 00:00:00 UTC,3.10,5.39,6.47,48484.00,-61.59,79.77,36.08,4.63
2019-10-08 00:00:00 UTC,11.05,16.26,17.37,49924.00,-61.58,80.53,36.42,11.62,
2019-10-08 00:00:00 UTC,11.05,16.26,17.37,49924.00,-61.58,80.53,36.42,11.62
2019-10-09 00:00:00 UTC,2.98,4.69,5.19,51364.00,-63.80,80.31,34.01,3.76,
2019-10-09 00:00:00 UTC,2.98,4.69,5.19,51364.00,-63.80,80.31,34.01,3.76
2019-10-10 00:00:00 UTC,1.09,2.29,2.88,52804.00,-63.56,78.34,35.46,2.24,
2019-10-10 00:00:00 UTC,1.09,2.29,2.88,52804.00,-63.56,78.34,35.46,2.24
2019-10-11 00:00:00 UTC,0.27,0.59,0.77,54244.00,-64.75,77.26,39.95,0.59,
2019-10-11 00:00:00 UTC,0.27,0.59,0.77,54244.00,-64.75,77.26,39.95,0.59
2019-10-12 00:00:00 UTC,0.56,0.95,1.10,55684.00,-65.89,75.63,37.95,0.95,
2019-10-12 00:00:00 UTC,0.56,0.95,1.10,55684.00,-65.89,75.63,37.95,0.95
2019-10-13 00:00:00 UTC,0.29,0.49,0.56,57124.00,-66.06,74.63,38.14,0.49,
2019-10-13 00:00:00 UTC,0.29,0.49,0.56,57124.00,-66.06,74.63,38.14,0.49
2019-10-14 00:00:00 UTC,0.39,0.71,0.82,58564.00,-64.37,73.17,37.94,0.71,
2019-10-14 00:00:00 UTC,0.39,0.71,0.82,58564.00,-64.37,73.17,37.94,0.71
2019-10-15 00:00:00 UTC,1.06,1.54,1.66,1121.90,-65.12,73.09,38.37,1.54,
2019-10-15 00:00:00 UTC,1.06,1.54,1.66,1121.90,-65.12,73.09,38.37,1.54
2019-10-16 00:00:00 UTC,0.81,1.36,1.59,2147.00,-65.41,73.90,38.02,1.36,
2019-10-16 00:00:00 UTC,0.81,1.36,1.59,2147.00,-65.41,73.90,38.02,1.36
2019-10-17 00:00:00 UTC,0.41,0.87,1.07,3587.00,-65.68,73.35,36.10,0.87,
2019-10-17 00:00:00 UTC,0.41,0.87,1.07,3587.00,-65.68,73.35,36.10,0.87
2019-10-18 00:00:00 UTC,0.12,0.38,0.57,5027.00,-65.68,72.49,37.43,0.38,
2019-10-18 00:00:00 UTC,0.12,0.38,0.57,5027.00,-65.68,72.49,37.43,0.38
2019-10-19 00:00:00 UTC,1.37,2.09,2.32,6467.00,-66.03,72.39,37.35,2.09,
2019-10-19 00:00:00 UTC,1.37,2.09,2.32,6467.00,-66.03,72.39,37.35,2.09
2019-10-20 00:00:00 UTC,3.58,4.88,5.21,7907.00,-65.60,71.38,36.66,4.88,
2019-10-20 00:00:00 UTC,3.58,4.88,5.21,7907.00,-65.60,71.38,36.66,4.88
2019-10-21 00:00:00 UTC,2.41,3.36,3.65,9347.26,-65.25,70.91,37.44,3.36,
2019-10-21 00:00:00 UTC,2.41,3.36,3.65,9347.26,-65.25,70.91,37.44,3.36
2019-10-22 00:00:00 UTC,3.62,4.87,5.16,10787.00,-65.21,71.76,36.11,4.87,
2019-10-22 00:00:00 UTC,3.62,4.87,5.16,10787.00,-65.21,71.76,36.11,4.87
2019-10-23 00:00:00 UTC,7.18,9.81,10.31,12227.00,-65.11,70.05,35.67,9.81,
2019-10-23 00:00:00 UTC,7.18,9.81,10.31,12227.00,-65.11,70.05,35.67,9.81
2019-10-24 00:00:00 UTC,5.10,7.08,7.46,13667.00,-64.91,70.69,38.18,7.08,
2019-10-24 00:00:00 UTC,5.10,7.08,7.46,13667.00,-64.91,70.69,38.18,7.08
2019-10-25 00:00:00 UTC,0.34,0.76,0.98,15107.00,-64.41,74.76,39.43,0.76,
2019-10-25 00:00:00 UTC,0.34,0.76,0.98,15107.00,-64.41,74.76,39.43,0.76
2019-10-26 00:00:00 UTC,3.02,5.76,7.17,16547.00,-64.15,79.91,39.03,4.48,
2019-10-26 00:00:00 UTC,3.02,5.76,7.17,16547.00,-64.15,79.91,39.03,4.48
2019-10-27 00:00:00 UTC,1.07,1.73,1.98,17987.00,-64.78,79.35,34.61,1.73,
2019-10-27 00:00:00 UTC,1.07,1.73,1.98,17987.00,-64.78,79.35,34.61,1.73,
2019-10-28 00:00:00 UTC,5.06,8.12,9.39,19425.97,-62.93,79.54,31.78,7.08,
2019-10-29 00:00:00 UTC,1.12,1.73,1.93,20867.00,-64.41,79.98,30.91,1.73,
2019-10-30 00:00:00 UTC,1.22,2.05,2.36,22307.00,-62.66,79.92,30.29,2.05,
2019-10-31 00:00:00 UTC,6.04,9.03,9.84,23747.00,-59.29,80.19,31.37,8.67,
2019-11-01 00:00:00 UTC,2.70,4.74,5.65,25186.31,-61.04,82.20,34.78,3.97,
2019-11-02 00:00:00 UTC,4.17,7.13,8.23,26627.00,-62.30,81.08,34.30,5.70,
2019-11-03 00:00:00 UTC,3.58,5.16,5.67,28066.08,-62.74,80.85,34.94,4.76,
2019-11-04 00:00:00 UTC,4.00,7.65,9.36,29507.00,-69.00,81.62,33.43,6.15,
2019-11-05 00:00:00 UTC,4.65,7.49,8.54,30946.60,-67.91,80.94,32.19,6.82,
2019-11-06 00:00:00 UTC,3.70,5.46,5.94,32387.00,-67.02,80.55,30.70,5.43,
2019-11-07 00:00:00 UTC,1.05,1.84,2.16,33827.00,-67.57,81.23,30.07,1.83,
2019-11-08 00:00:00 UTC,3.65,6.10,7.14,35269.59,-67.19,81.21,28.56,5.56,
2019-11-09 00:00:00 UTC,3.52,5.97,6.93,36705.13,-63.18,80.67,27.14,5.33,
2019-11-10 00:00:00 UTC,1.52,2.30,2.57,38144.43,-61.02,78.37,29.34,2.30,
2019-11-11 00:00:00 UTC,3.40,6.47,7.97,39586.00,-62.33,80.28,28.73,5.21,
2019-11-12 00:00:00 UTC,0.12,0.32,0.46,41026.00,-60.74,80.12,28.36,0.32,
2019-11-13 00:00:00 UTC,0.48,1.06,1.32,42466.00,-58.48,80.66,26.63,1.06,
2019-11-14 00:00:00 UTC,0.19,0.39,0.50,43908.91,-57.76,81.90,25.95,0.39,
2019-11-15 00:00:00 UTC,2.36,4.48,5.42,45346.00,-58.10,81.13,26.44,3.95,
2019-11-16 00:00:00 UTC,3.44,4.95,5.29,46786.00,-58.41,79.82,28.34,4.95,
2019-11-17 00:00:00 UTC,6.39,9.15,9.62,48226.00,-58.60,79.17,30.19,8.99,
2019-11-18 00:00:00 UTC,4.17,6.80,7.90,49666.00,-59.06,80.58,27.83,5.85,
2019-11-19 00:00:00 UTC,3.91,5.45,5.84,51110.80,-58.98,80.56,25.49,5.44,
2019-11-20 00:00:00 UTC,3.09,5.40,6.35,52546.00,-58.70,79.47,26.58,4.77,
2019-11-21 00:00:00 UTC,5.56,8.38,9.00,53986.00,-58.37,80.28,26.62,7.47,
2019-11-22 00:00:00 UTC,2.99,5.16,6.04,55425.30,-60.88,80.24,27.90,4.69,
2019-11-23 00:00:00 UTC,4.22,7.20,8.38,56866.09,-64.93,79.72,30.69,6.32,
2019-11-24 00:00:00 UTC,4.74,6.80,7.22,41650.72,-64.24,79.93,33.13,6.80,
2019-11-25 00:00:00 UTC,2.20,3.73,4.38,535.74,-59.80,81.21,32.91,3.45,
2019-11-26 00:00:00 UTC,1.47,3.13,3.90,1635.00,-57.57,81.56,32.50,2.78,
2019-11-27 00:00:00 UTC,2.27,4.45,5.41,3075.00,-57.99,81.38,32.38,4.01,
2019-11-28 00:00:00 UTC,1.06,1.67,1.90,4514.76,-57.63,81.29,31.41,1.67,
2019-11-29 00:00:00 UTC,3.71,6.43,7.53,5955.00,-57.65,81.18,26.55,5.76,
2019-11-30 00:00:00 UTC,25.40,37.07,39.46,7394.42,-61.26,80.24,25.87,27.28,
2019-12-01 00:00:00 UTC,5.16,7.08,7.58,8605.00,-67.49,78.18,27.71,7.08,
2019-12-02 00:00:00 UTC,,,,,,,,,
2019-12-03 00:00:00 UTC,,,,,,,,,
2019-12-04 00:00:00 UTC,,,,,,,,,
2019-12-05 00:00:00 UTC,,,,,,,,,
2019-12-06 00:00:00 UTC,,,,,,,,,
2019-12-07 00:00:00 UTC,,,,,,,,,
2019-12-08 00:00:00 UTC,,,,,,,,,
2019-12-09 00:00:00 UTC,,,,,,,,,
2019-12-10 00:00:00 UTC,,,,,,,,,
2019-12-11 00:00:00 UTC,,,,,,,,,
2019-12-12 00:00:00 UTC,,,,,,,,,
2019-12-13 00:00:00 UTC,,,,,,,,,
2019-12-14 00:00:00 UTC,,,,,,,,,
2019-12-15 00:00:00 UTC,,,,,,,,,
2019-12-16 00:00:00 UTC,,,,,,,,,
2019-12-17 00:00:00 UTC,,,,,,,,,
2019-12-18 00:00:00 UTC,,,,,,,,,
2019-12-19 00:00:00 UTC,,,,,,,,,
2019-12-20 00:00:00 UTC,,,,,,,,,
2019-12-21 00:00:00 UTC,,,,,,,,,
2019-12-22 00:00:00 UTC,,,,,,,,,
2019-12-23 00:00:00 UTC,,,,,,,,,
2019-12-24 00:00:00 UTC,,,,,,,,,
2019-12-25 00:00:00 UTC,,,,,,,,,
2019-12-26 00:00:00 UTC,,,,,,,,,
2019-12-27 00:00:00 UTC,,,,,,,,,
2019-12-28 00:00:00 UTC,,,,,,,,,
2019-12-29 00:00:00 UTC,,,,,,,,,
2019-12-30 00:00:00 UTC,,,,,,,,,
2019-12-31 00:00:00 UTC,,,,,,,,,
2020-01-01 00:00:00 UTC,5.78,9.16,10.21,268.55,-59.91,80.87,31.51,8.81,
2020-01-02 00:00:00 UTC,4.38,7.61,8.85,1255.97,-59.82,80.30,30.31,6.61,
2020-01-03 00:00:00 UTC,1.39,2.76,3.42,2696.50,-59.52,81.13,29.64,2.56,
2020-01-04 00:00:00 UTC,0.98,1.53,1.70,4137.26,-58.86,79.40,28.83,1.53,
2020-01-05 00:00:00 UTC,4.10,6.72,7.40,5577.00,-58.03,79.77,30.22,5.20,
2020-01-06 00:00:00 UTC,1.92,3.70,4.54,7017.00,-59.06,80.16,29.13,3.33,
2020-01-07 00:00:00 UTC,1.26,2.50,3.07,8457.00,-59.46,80.43,31.78,2.49,
2020-01-08 00:00:00 UTC,2.61,5.18,6.30,9897.00,-59.91,81.05,32.76,4.68,
2020-01-09 00:00:00 UTC,1.69,3.36,4.16,11337.00,-61.03,81.46,31.68,2.91,
2020-01-10 00:00:00 UTC,1.75,3.31,3.99,12777.00,-60.77,80.51,28.90,2.98,
2020-01-11 00:00:00 UTC,3.85,5.93,6.36,14217.00,-60.71,80.17,30.44,4.40,
2020-01-12 00:00:00 UTC,1.97,4.00,4.95,15657.00,-60.46,80.32,32.33,3.22,
2020-01-13 00:00:00 UTC,2.00,4.06,5.01,17094.28,-61.53,80.33,30.40,3.56,
2020-01-14 00:00:00 UTC,0.70,1.49,1.88,18536.76,-63.32,80.36,31.81,1.48,
2020-01-15 00:00:00 UTC,1.62,3.31,4.10,19977.00,-64.08,81.23,29.80,2.91,
2020-01-16 00:00:00 UTC,0.77,1.59,1.97,21417.00,-62.05,80.34,30.59,1.59,
2020-01-17 00:00:00 UTC,1.67,3.43,4.23,22857.00,-63.32,81.02,29.81,3.04,
2020-01-18 00:00:00 UTC,3.97,5.79,6.30,24297.00,-65.12,77.41,26.58,5.79,
2020-01-19 00:00:00 UTC,5.96,8.28,8.78,25735.57,-65.23,77.91,25.60,8.28,
2020-01-20 00:00:00 UTC,12.93,19.05,20.60,27177.00,-64.83,79.46,24.84,18.07,
2020-01-21 00:00:00 UTC,10.96,15.61,16.53,9368.85,-61.50,79.55,24.78,15.04,
2020-01-22 00:00:00 UTC,8.13,12.66,14.07,1695.95,-60.21,78.79,28.05,11.58,
2020-01-23 00:00:00 UTC,2.34,3.70,4.08,3136.72,-59.78,80.13,29.97,3.66,
2020-01-24 00:00:00 UTC,2.79,4.73,5.43,4576.87,-59.55,79.61,28.81,4.41,
2020-01-25 00:00:00 UTC,5.19,8.18,9.15,6017.00,-61.10,79.11,30.28,7.52,
2020-01-26 00:00:00 UTC,1.82,2.62,2.84,7457.00,-61.86,79.29,30.93,2.62,
2020-01-27 00:00:00 UTC,1.92,3.97,5.02,8897.00,-62.11,79.73,29.76,3.29,
2020-01-28 00:00:00 UTC,0.62,1.29,1.60,10337.57,-61.47,79.88,27.87,1.27,
2020-01-29 00:00:00 UTC,2.01,4.20,5.38,11777.00,-61.31,79.81,26.77,3.59,
2020-01-30 00:00:00 UTC,0.56,1.21,1.51,13217.00,-61.96,79.53,29.84,1.19,
2020-01-31 00:00:00 UTC,3.01,5.95,7.44,14657.00,-62.46,79.98,31.21,4.74,
